id,spatial_representation_type
1016c6b1-a042-fe9d-3dd6-22c1b072f9eb,
7c440014-6404-9674-ab93-6d382c7f9a2d,
7723a778-3fdc-556c-fac8-09e62c10e51b,
56aadb3f-fb0d-1584-8271-7ffc4145845b,
12c0b055-37f7-5759-54a5-c6eea3b1333d,
8b9d32cd-68db-682b-b37b-9ea5c59f9cca,
e2dee9df-30ad-0efc-c8b9-2fd951d50e62,
0553aa2f-141f-9430-0f19-0fe913c73559,
94667954-ac44-9d42-53f8-e16024037818,
171ba4e3-f540-4574-2dc0-c8a503b37d2e,
bd2019f5-ea3f-8b48-4aba-76b9f6f6ddc9,
371435a5-fa0d-70c9-f5ed-6c8833350210,
3d6fe52c-4171-d54d-7490-881d60991888,
feab17ae-d98c-7f0c-9459-054983a97f17,
5d47f4bb-7eb6-e81b-6de5-25c9ba52c851,
eda0d979-cf24-a230-d091-58b74c44db08,
8b2205ca-4a05-d3c7-7b33-5b89002f6a5a,
805f32ca-dc91-0c1d-0f3c-fc3a4b9671e8,
d1655c30-f376-ef57-f19f-d4e663fca090,
dd29b775-a409-8ad7-cf61-c6686e1fef4e,
f4242f2b-b853-8f47-2c4f-537897323347,
7b8ad46b-fd01-09e3-f9ef-42c048825acc,
85c5ba53-cbed-0e0e-7ae5-519c26fcc2a5,
33bf3f06-1f6d-7565-4fd3-bfd51852e9ea,
66ceeba7-8238-bcc4-a509-97a7c7cd7d46,
f6261b19-26ad-c0f4-ea13-0b103e4b9a74,
8a3f725a-838e-11ca-ecc7-8a3fa146c562,
d8412abc-64c6-1145-706b-64eace1282e6,
bf8d9b74-f89a-97a3-d987-b1b486099ebd,
50854474-cfa6-202e-3290-cbc7978952bb,
7141ae0d-5f42-1b55-39e4-bcdd3bc8cfcf,
b249be3d-c0a0-5945-98ff-b5ba561dbbda,
b77862b0-959e-a426-549b-61bb2de62055,
2a6e7d53-1867-4ee8-98a1-5203fdde1c69,
bb990562-431b-b5a6-bf1f-123498668fb3,
65c563d9-a5ca-4363-8b1b-29635fd95747,
c546d494-238f-a344-d501-0bf808b187b8,
3be8c7c2-b3dc-758c-99a5-d8fd25c7441a,
411408eb-e6ce-2a6e-4eef-e571759f7e05,
25e841bc-df6f-537c-e0c8-97de34570653,
276c3470-287b-da1c-39d6-ef9605f01a0a,
a60ec624-8b12-e9c9-030b-91e7902e26e8,
10a72682-e5ac-b154-87b2-cb5d7f8f3d7a,
bf356b39-2c27-6845-11fe-f4860e7b8820,
84b005e5-b4d3-b524-2883-99c2817cde27,
10f8171e-e7a8-a6a2-f0e3-964a9b995b74,
227541f9-64e3-6b74-3a93-145f1f9a1ea6,
1644350f-9251-1968-2e68-c3b725f1e316,
55ca290f-3e0f-3779-1c59-02565c0cabf8,
961ec6b6-1b25-56e5-261e-cd0173f517fc,
370b25ad-3f8a-9026-448d-1534eea0e556,
9d13c89e-9df9-753c-c7f2-dff9d1c7e3b5,
93f00585-5553-aa10-211d-daa5551aa6e7,
46c0a4ba-436e-62f7-89ad-9d8e5e80bf00,
02982e24-426e-400f-f801-5079584d57c6,
cea386e0-9054-6102-b862-d1df40444119,
b047246d-abe0-d2b8-1510-fc200fd918a7,
4066d493-6e8f-912d-fe3a-b210ec09aaa7,
d5806373-cf8d-d47a-7a2a-ad8c36aedb03,
22ba47b6-ba11-aead-43fe-87c1fb9e670f,
f1789683-0298-c172-0e40-e0b44dca35f7,
032b12de-e7f4-686c-75b5-2f3d5209e482,
a6c3e5fa-d83f-a430-4bbb-2505445438d4,
4efd4ff3-ad79-59f0-d7e3-d5b115734e1f,
cb8eb534-f4ea-0490-9f49-85e13c5ecd1e,
6ee5c398-3a71-6b55-e6ed-9b05b131e918,
8c05bcbf-2f65-bb2b-f97d-ded39fea4b6c,
17dab557-aabb-9317-5a4a-c247b06ae917,
ded68efb-e252-6e11-2c2e-43883fcb6558,
10e12683-2eb1-1c10-ceb7-82f7e8e30a42,
15e80f16-4f58-ad67-c42d-aa0bb40d037c,
52fee82e-24c9-ed8c-886b-072ecd5fe88b,
4c1dd2ce-c06b-2c00-0163-2206fd206a6b,
3c6cc0c3-6e3d-c520-41bd-bfbf837abe9f,grid
c64ae881-1d37-bf7e-5e21-289f4c376c02,grid
a206432c-1973-0a5b-2a8e-4abcb7cb34bf,grid
f734523b-4ca5-4750-9582-c3719c61c8af,grid
056da715-e8b1-9628-6c54-2e1848cf9248,grid
fa900b06-aaee-1d92-0ff1-14bb1f947cf6,grid
e9890878-8000-501d-e404-e9e00043b7a6,grid
32466dc4-2f15-16ab-b035-5cb8403cd6b7,grid
407f93c9-ee70-253c-d477-8d29fb3b9842,grid
5bf966b4-b2a1-98b9-1919-44fe209c675e,grid
7ad175b3-3b4e-3254-e67c-2485d1affca7,grid
3c5334dc-9510-c56f-85a1-fc5d9ef1360f,grid
af9e5d14-102f-23bf-5b3d-17132a891a38,grid
1ac36448-220f-5d75-2db2-54260a6a19f4,grid
ce5c8696-72ca-21bb-082d-33c9be9dcab5,grid
bb02b0fd-97bd-e917-72ec-c21ec1237621,
88aff14e-d7aa-8706-edc4-bb71c5c8ea19,
84b1b9d9-48a0-fd4b-b690-3d620bceb804,
1191292f-ede7-b818-4f57-4362d9e44be9,
ea561f6c-c011-97ea-1e55-7385901313ef,
d20456f7-6e01-9a85-428b-7ee74a38576f,grid
b859e682-711f-ace7-b99a-1a78b7c66979,grid
70cb9cf0-4529-9ed9-2b2f-9f94973513ed,
a81ae5bc-bb2c-95df-8ccf-1cf3787bb2d1,
c7210480-83e4-b9f3-75e7-437ed66dfc31,
a4ac3ab8-97db-43bd-9806-a7116d79fa8a,
94107e44-5ef6-5de9-ea0c-87631c2908e7,
d8d63c6d-ad1b-49fd-f7ce-080b400377e1,
cae720bc-c31c-8d9c-e847-e5da1d0f7bac,
3a512c37-dcdd-ec9b-fd02-d39519425697,
d6b3c7fc-c44b-b8ee-a028-ce5576bbf58b,
67759502-1b77-06a5-dee9-1dc97042baae,
36d7e0bb-780d-07c8-ab3b-0cf18fce73b8,
964867bc-365e-f788-79d5-6392cd67338e,
df10c71f-ead0-cdcc-e6a9-2239a5417fb6,
a77d4680-3a66-3ec9-712b-224522d91c8f,
034708da-d70f-1380-ba3e-2f657044f6e0,
dfe716bf-34ec-0054-c369-4707aa74e315,
9708eb56-a76f-f174-3af8-b0a353826332,
0b836c4f-c078-394a-ad84-460f77731db2,
cac76cf9-8d87-ced4-ec2b-9cb0fdd84a1c,
f1a10fd5-1edf-cbeb-52a2-d691a73f9681,
6c5ceee4-0c56-d013-f4f1-9024b98b75b5,
36bde66f-289a-3568-3683-b041c6d8f418,
b745de0f-64a3-30f2-10b2-b6c972d32fe9,
